Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2),Person_ID
3101030,0.2,0.04,-9.49,Person_1
3101042,0.2,0.04,-9.41,Person_1
3101054,0.2,0.04,-9.61,Person_1
3101066,0.24,0.0,-9.49,Person_1
3101078,0.16,0.04,-9.61,Person_1
3101090,0.16,0.08,-9.53,Person_1
3101102,0.2,0.04,-9.49,Person_1
3101114,0.2,0.0,-9.53,Person_1
3101126,0.12,0.0,-9.57,Person_1
3101138,0.2,0.0,-9.45,Person_1
3101150,0.2,0.0,-9.57,Person_1
3101162,0.2,0.04,-9.57,Person_1
3101174,0.2,0.0,-9.49,Person_1
3101186,0.16,0.0,-9.57,Person_1
3101198,0.2,0.04,-9.53,Person_1
3101210,0.2,0.0,-9.53,Person_1
3101222,0.2,0.04,-9.53,Person_1
3101234,0.16,0.04,-9.65,Person_1
3101246,0.16,0.0,-9.53,Person_1
3101258,0.2,0.0,-9.53,Person_1
3101270,0.2,0.0,-9.53,Person_1
3101282,0.2,0.0,-9.57,Person_1
3101294,0.16,0.0,-9.57,Person_1
3101306,0.2,0.04,-9.53,Person_1
3101318,0.16,0.04,-9.57,Person_1
3101330,0.16,0.0,-9.53,Person_1
3101342,0.24,0.04,-9.57,Person_1
3101354,0.2,0.04,-9.57,Person_1
3101366,0.2,0.0,-9.57,Person_1
3101378,0.24,0.0,-9.57,Person_1
3101390,0.16,0.0,-9.53,Person_1
3101402,0.2,0.0,-9.53,Person_1
3101414,0.16,0.04,-9.53,Person_1
3101426,0.24,0.0,-9.57,Person_1
3101438,0.2,0.0,-9.57,Person_1
3101450,0.16,0.04,-9.57,Person_1
3101462,0.24,0.04,-9.53,Person_1
3101474,0.2,0.0,-9.53,Person_1
3101486,0.2,0.0,-9.53,Person_1
3101498,0.2,0.0,-9.49,Person_1
3101510,0.2,0.04,-9.57,Person_1
3101522,0.2,0.0,-9.57,Person_1
3101534,0.2,0.0,-9.49,Person_1
3101546,0.2,0.0,-9.53,Person_1
3101558,0.2,0.0,-9.53,Person_1
3101570,0.2,0.0,-9.53,Person_1
3101582,0.2,0.0,-9.53,Person_1
3101594,0.16,0.0,-9.57,Person_1
3101606,0.16,0.04,-9.53,Person_1
3101618,0.2,0.0,-9.57,Person_1
3101630,0.2,0.0,-9.57,Person_1
3101642,0.16,0.04,-9.53,Person_1
3101654,0.2,0.0,-9.53,Person_1
3101666,0.2,0.0,-9.57,Person_1
3101678,0.16,0.0,-9.53,Person_1
3101690,0.24,0.67,-2.98,Person_1
3101702,0.59,-0.2,-9.57,Person_1
3101714,0.86,1.69,-11.34,Person_1
3101726,0.39,1.02,-7.69,Person_1
3101738,0.0,-0.24,-8.83,Person_1
3101750,0.2,-0.27,-10.59,Person_1
3101762,0.27,0.39,-8.59,Person_1
3101774,0.08,-0.47,-8.59,Person_1
3101786,0.35,-0.08,-10.04,Person_1
3101798,0.08,0.0,-9.1,Person_1
3101810,0.27,0.12,-9.57,Person_1
3101822,0.27,-0.04,-9.89,Person_1
3101834,0.12,0.04,-9.45,Person_1
3101846,0.2,0.0,-9.34,Person_1
3101858,0.2,0.04,-9.69,Person_1
3101870,0.2,0.08,-9.53,Person_1
3101882,0.2,-0.04,-9.69,Person_1
3101894,0.2,0.0,-9.45,Person_1
3101906,0.24,0.0,-9.57,Person_1
3101918,0.2,0.0,-9.65,Person_1
3101930,0.16,0.04,-9.57,Person_1
3101942,0.2,0.0,-9.45,Person_1
3101954,0.16,0.04,-9.57,Person_1
3101966,0.2,0.0,-9.61,Person_1
3101978,0.16,0.08,-9.49,Person_1
3101990,0.16,0.04,-9.61,Person_1
3102002,0.16,0.0,-9.57,Person_1
3102014,0.2,0.0,-9.53,Person_1
3102026,0.2,0.04,-9.57,Person_1
3102038,0.16,0.04,-9.57,Person_1
3102050,0.2,0.04,-9.57,Person_1
3102062,0.24,0.0,-9.57,Person_1
3102074,0.16,0.04,-9.49,Person_1
3102086,0.2,0.0,-9.53,Person_1
3102098,0.2,0.0,-9.57,Person_1
3102110,0.2,0.04,-9.53,Person_1
3102122,0.2,0.04,-9.53,Person_1
3102134,0.16,0.04,-9.53,Person_1
3102146,0.24,0.0,-9.53,Person_1
3102158,0.2,0.0,-9.57,Person_1
3102170,0.16,0.0,-9.53,Person_1
3102182,0.2,0.04,-9.53,Person_1
3102194,0.2,0.04,-9.53,Person_1
3102206,0.2,0.0,-9.53,Person_1
3102218,0.16,0.0,-9.57,Person_1
3102230,0.16,0.0,-9.57,Person_1
3102242,0.2,0.0,-9.53,Person_1
3102254,0.2,0.0,-9.53,Person_1
3102266,0.2,0.0,-9.45,Person_1
3102278,0.16,0.0,-9.53,Person_1
3102290,0.2,0.04,-9.53,Person_1
3102302,0.2,0.0,-9.49,Person_1
3102314,0.2,0.04,-9.53,Person_1
3102326,0.2,0.04,-9.53,Person_1
3102338,0.2,0.04,-9.53,Person_1
3102350,0.24,-0.04,-9.49,Person_1
3102362,0.2,0.0,-9.53,Person_1
3102374,0.2,0.0,-9.53,Person_1
3102386,0.2,0.04,-9.49,Person_1
3102398,0.2,0.0,-9.57,Person_1
3102410,0.2,0.0,-9.53,Person_1
3102422,0.24,0.0,-9.57,Person_1
3102434,0.16,0.04,-9.57,Person_1
3102446,0.16,0.0,-9.53,Person_1
3102458,0.12,-0.16,-10.12,Person_1
3102470,0.08,0.04,-8.83,Person_1
3102482,0.16,-0.12,-9.85,Person_1
3102494,0.12,0.12,-9.02,Person_1
3102506,0.24,-0.08,-9.73,Person_1
3102518,0.24,0.0,-9.53,Person_1
3102530,0.16,0.0,-9.53,Person_1
3102542,0.2,0.0,-9.49,Person_1
3102554,0.12,0.0,-9.65,Person_1
3102566,0.16,0.0,-9.45,Person_1
3102578,0.2,0.0,-9.53,Person_1
3102590,0.16,0.0,-9.57,Person_1
3102602,0.16,0.04,-9.49,Person_1
3102614,0.16,0.0,-9.57,Person_1
3102626,0.2,0.04,-9.57,Person_1
3102638,0.2,0.04,-9.45,Person_1
3102650,0.2,0.04,-9.49,Person_1
3102662,0.16,-0.04,-9.61,Person_1
3102674,0.16,0.04,-9.49,Person_1
3102686,0.2,0.0,-9.53,Person_1
3102698,0.2,0.0,-9.53,Person_1
3102710,0.24,0.0,-9.57,Person_1
3102722,0.2,0.0,-9.53,Person_1
3102734,0.16,0.04,-9.57,Person_1
3102746,0.2,0.04,-9.53,Person_1
3102758,0.24,0.04,-9.57,Person_1
3102770,0.16,0.0,-9.53,Person_1
3102782,0.16,0.04,-9.57,Person_1
3102794,0.2,0.04,-9.53,Person_1
3102806,0.2,0.0,-9.57,Person_1
3102818,0.16,0.0,-9.49,Person_1
3102830,0.16,0.04,-9.53,Person_1
3102842,0.16,0.0,-9.49,Person_1
3102854,0.2,0.0,-9.53,Person_1
3102866,0.2,0.0,-9.53,Person_1
3102878,0.16,0.04,-9.49,Person_1
3102890,0.16,0.0,-9.53,Person_1
3102902,0.16,0.0,-9.53,Person_1
3102914,0.16,0.0,-9.57,Person_1
3102926,0.16,0.0,-9.57,Person_1
3102938,0.2,0.04,-9.57,Person_1
3102950,0.16,0.0,-9.57,Person_1
3102962,0.16,0.0,-9.57,Person_1
3102974,0.2,0.0,-9.53,Person_1
3102986,0.2,0.04,-9.53,Person_1
3102998,0.2,0.0,-9.49,Person_1
3103010,0.16,0.0,-9.57,Person_1
3103022,0.2,0.0,-9.53,Person_1
3103034,0.24,0.0,-9.53,Person_1
3103046,0.2,0.0,-9.53,Person_1
3103058,0.2,0.04,-9.57,Person_1
3103070,0.24,0.04,-9.53,Person_1
3103082,0.2,0.0,-9.57,Person_1
3103094,0.24,0.04,-9.49,Person_1
3103106,0.2,0.0,-9.53,Person_1
3103118,0.16,0.0,-9.53,Person_1
3103130,0.2,0.0,-9.65,Person_1
3103142,0.16,0.0,-9.53,Person_1
3103154,0.16,0.0,-9.53,Person_1
3103166,0.2,0.0,-9.53,Person_1
3103178,0.16,0.0,-9.61,Person_1
3103190,0.24,0.04,-9.53,Person_1
3103202,0.2,0.0,-9.53,Person_1
3103214,0.2,0.04,-9.57,Person_1
3103226,0.2,0.0,-9.57,Person_1
3103238,0.2,0.0,-9.53,Person_1
3103250,0.2,0.0,-9.53,Person_1
3103262,0.16,0.63,-6.39,Person_1
3103274,0.35,-0.31,-11.49,Person_1
3103286,0.55,0.94,-6.75,Person_1
3103298,0.08,-0.55,-10.36,Person_1
3103310,0.31,0.47,-8.36,Person_1
3103322,0.2,-0.27,-10.71,Person_1
3103334,0.2,0.39,-8.59,Person_1
3103346,0.16,-0.35,-10.08,Person_1
3103358,0.2,0.08,-8.98,Person_1
3103370,0.31,0.04,-9.81,Person_1
3103382,0.24,0.04,-9.41,Person_1
3103394,0.24,-0.04,-9.85,Person_1
3103406,0.12,0.0,-9.34,Person_1
3103418,0.24,0.08,-9.73,Person_1
3103430,0.2,0.04,-9.3,Person_1
3103442,0.12,0.08,-9.53,Person_1
3103454,0.2,-0.12,-9.65,Person_1
3103466,0.16,0.0,-9.49,Person_1
3103478,0.2,0.0,-9.45,Person_1
3103490,0.2,0.0,-9.61,Person_1
3103502,0.2,0.0,-9.61,Person_1
3103514,0.16,0.04,-9.41,Person_1
3103526,0.2,0.04,-9.61,Person_1
3103538,0.2,0.04,-9.57,Person_1
3103550,0.16,0.04,-9.53,Person_1
3103562,0.2,0.0,-9.57,Person_1
3103574,0.16,0.0,-9.57,Person_1
3103586,0.24,0.0,-9.61,Person_1
3103598,0.16,0.04,-9.53,Person_1
3103610,0.16,0.0,-9.53,Person_1
3103622,0.2,0.04,-9.53,Person_1
3103634,0.2,0.04,-9.53,Person_1
3103646,0.2,0.04,-9.49,Person_1
3103658,0.2,0.04,-9.53,Person_1
3103670,0.2,0.04,-9.53,Person_1
3103682,0.16,0.04,-9.49,Person_1
3103694,0.2,0.0,-9.57,Person_1
3103706,0.2,0.0,-9.53,Person_1
3103718,0.2,0.0,-9.53,Person_1
3103730,0.16,0.0,-9.53,Person_1
3103742,0.16,0.0,-9.53,Person_1
3103754,0.16,0.0,-9.53,Person_1
3103766,0.2,0.04,-9.49,Person_1
3103778,0.2,0.04,-9.57,Person_1
3103790,0.2,0.0,-9.57,Person_1
3103802,0.16,0.0,-9.57,Person_1
3103814,0.16,0.0,-9.61,Person_1
3103826,0.16,0.0,-9.53,Person_1
3103838,0.2,-0.04,-9.53,Person_1
3103850,0.2,0.0,-9.57,Person_1
3103862,0.2,0.04,-9.57,Person_1
3103874,0.2,0.0,-9.57,Person_1
3103886,0.2,0.04,-9.57,Person_1
3103898,0.24,0.0,-9.57,Person_1
3103910,0.2,0.04,-9.53,Person_1
3103922,0.16,0.04,-9.49,Person_1
3103934,0.16,0.0,-9.57,Person_1
3103946,0.2,0.0,-9.49,Person_1
3103958,0.27,-0.16,-10.4,Person_1
3103970,0.24,-0.04,-10.0,Person_1
3103982,0.24,-0.12,-9.81,Person_1
3103994,0.2,0.0,-9.53,Person_1
3104006,0.24,0.0,-9.61,Person_1
3104018,0.2,0.04,-9.61,Person_1
3104030,0.16,0.0,-9.61,Person_1
3104042,0.16,0.04,-9.53,Person_1
3104054,0.16,0.04,-9.53,Person_1
3104066,0.2,0.0,-9.61,Person_1
3104078,0.12,0.04,-9.49,Person_1
3104090,0.12,0.04,-9.53,Person_1
3104102,0.24,0.04,-9.53,Person_1
3104114,0.12,0.0,-9.61,Person_1
3104126,0.16,0.0,-9.53,Person_1
3104138,0.2,0.0,-9.57,Person_1
3104150,0.16,0.04,-9.57,Person_1
3104162,0.16,0.0,-9.53,Person_1
3104174,0.24,0.0,-9.61,Person_1
3104186,0.2,0.0,-9.57,Person_1
3104198,0.2,0.0,-9.53,Person_1
3104210,0.2,0.0,-9.57,Person_1
3104222,0.24,0.04,-9.53,Person_1
3104234,0.16,0.04,-9.53,Person_1
3104246,0.2,0.0,-9.57,Person_1
3104258,0.2,0.04,-9.53,Person_1
3104270,0.2,0.0,-9.57,Person_1
3104282,0.2,0.0,-9.57,Person_1
3104294,0.2,0.0,-9.49,Person_1
3104306,0.2,0.0,-9.53,Person_1
3104318,0.16,0.04,-9.53,Person_1
3104330,0.16,0.0,-9.53,Person_1
3104342,0.16,0.04,-9.61,Person_1
3104354,0.16,0.0,-9.53,Person_1
3104366,0.2,0.0,-9.53,Person_1
3104378,0.16,0.04,-9.49,Person_1
3104390,0.2,0.0,-9.53,Person_1
3104402,0.16,0.0,-9.53,Person_1
3104414,0.2,0.0,-9.53,Person_1
3104426,0.2,0.0,-9.57,Person_1
3104438,0.2,0.0,-9.57,Person_1
3104450,0.2,0.0,-9.53,Person_1
3104462,0.2,0.0,-9.53,Person_1
3104474,0.16,0.04,-9.53,Person_1
3104486,0.16,0.04,-9.57,Person_1
3104498,0.2,0.0,-9.53,Person_1
3104510,0.2,0.0,-9.57,Person_1
3104522,0.16,0.04,-9.49,Person_1
3104534,0.24,0.0,-9.53,Person_1
3104546,0.16,0.0,-9.45,Person_1
3104558,0.16,0.04,-9.57,Person_1
3104570,0.24,0.0,-9.57,Person_1
3104582,0.2,0.0,-9.57,Person_1
3104594,0.2,0.0,-9.57,Person_1
3104606,0.16,0.0,-9.45,Person_1
3104618,0.2,0.0,-9.53,Person_1
3104630,0.2,0.0,-9.53,Person_1
3104642,0.2,-0.04,-9.53,Person_1
3104654,0.2,0.04,-9.61,Person_1
3104666,0.24,0.0,-9.57,Person_1
3104678,0.2,0.0,-9.57,Person_1
3104690,0.2,0.0,-9.49,Person_1
3104702,0.16,0.04,-9.49,Person_1
3104714,0.2,0.04,-9.49,Person_1
3104726,0.2,0.04,-9.57,Person_1
3104738,0.16,0.0,-9.57,Person_1
3104750,0.2,0.0,-9.57,Person_1
3104762,0.04,-0.98,-12.55,Person_1
3104774,0.39,-0.24,-12.71,Person_1
3104786,0.0,0.39,-12.43,Person_1
3104798,0.2,0.9,-7.22,Person_1
3104810,0.2,-0.67,-10.79,Person_1
3104822,0.27,0.39,-9.02,Person_1
3104834,0.16,-0.04,-9.49,Person_1
3104846,0.24,-0.2,-8.94,Person_1
3104858,0.16,-0.16,-10.08,Person_1
3104870,0.12,0.0,-8.87,Person_1
3104882,0.27,0.0,-10.04,Person_1
3104894,0.16,-0.04,-9.3,Person_1
3104906,0.16,0.04,-9.73,Person_1
3104918,0.2,-0.04,-9.45,Person_1
3104930,0.16,0.12,-9.61,Person_1
3104942,0.2,0.04,-9.53,Person_1
3104954,0.2,0.0,-9.61,Person_1
3104966,0.24,0.04,-9.34,Person_1
3104978,0.2,0.0,-9.53,Person_1
3104990,0.2,0.0,-9.69,Person_1
3105002,0.2,0.0,-9.45,Person_1
3105014,0.16,0.04,-9.53,Person_1
3105026,0.2,0.0,-9.57,Person_1
3105038,0.16,0.0,-9.49,Person_1
3105050,0.16,0.0,-9.49,Person_1
3105062,0.16,0.04,-9.61,Person_1
3105074,0.16,0.0,-9.53,Person_1
3105086,0.16,0.0,-9.53,Person_1
3105098,0.2,0.0,-9.53,Person_1
3105110,0.16,0.0,-9.57,Person_1
3105122,0.16,0.04,-9.57,Person_1
3105134,0.2,0.0,-9.53,Person_1
3105146,0.16,0.04,-9.45,Person_1
3105158,0.2,0.04,-9.57,Person_1
3105170,0.16,0.0,-9.57,Person_1
3105182,0.16,0.0,-9.49,Person_1
3105194,0.16,0.0,-9.53,Person_1
3105206,0.2,0.0,-9.53,Person_1
3105218,0.2,0.0,-9.49,Person_1
3105230,0.2,0.0,-9.49,Person_1
3105242,0.2,0.04,-9.49,Person_1
3105254,0.16,0.04,-9.53,Person_1
3105266,0.24,0.04,-9.57,Person_1
3105278,0.2,0.04,-9.57,Person_1
3105290,0.16,0.0,-9.53,Person_1
3105302,0.16,0.0,-9.49,Person_1
3105314,0.2,0.0,-9.57,Person_1
3105326,0.16,0.0,-9.57,Person_1
3105338,0.2,0.0,-9.49,Person_1
3105350,0.16,0.04,-9.57,Person_1
3105362,0.2,0.0,-9.61,Person_1
3105374,0.24,0.0,-9.57,Person_1
3105386,0.2,0.04,-9.53,Person_1
3105398,0.16,0.04,-9.53,Person_1
3105410,0.2,0.0,-9.53,Person_1
3105422,0.2,0.0,-9.53,Person_1
3105434,0.2,0.0,-9.57,Person_1
3105446,0.12,0.08,-8.79,Person_1
3105458,0.16,0.04,-9.22,Person_1
3105470,0.2,-0.04,-9.38,Person_1
3105482,0.12,0.08,-9.3,Person_1
3105494,0.16,0.04,-9.38,Person_1
3105506,0.16,0.0,-9.53,Person_1
3105518,0.2,0.04,-9.49,Person_1
3105530,0.24,0.0,-9.45,Person_1
3105542,0.16,0.0,-9.57,Person_1
3105554,0.16,0.0,-9.49,Person_1
3105566,0.16,0.04,-9.61,Person_1
3105578,0.16,0.04,-9.49,Person_1
3105590,0.2,0.04,-9.49,Person_1
3105602,0.2,0.0,-9.53,Person_1
3105614,0.16,0.04,-9.57,Person_1
3105626,0.16,0.04,-9.61,Person_1
3105638,0.16,0.0,-9.57,Person_1
3105650,0.2,0.0,-9.57,Person_1
3105662,0.16,0.0,-9.53,Person_1
3105674,0.16,0.0,-9.57,Person_1
3105686,0.2,0.0,-9.49,Person_1
3105698,0.16,0.0,-9.49,Person_1
3105710,0.2,0.04,-9.49,Person_1
3105722,0.12,0.08,-9.57,Person_1
3105734,0.24,0.0,-9.53,Person_1
3105746,0.2,0.04,-9.53,Person_1
3105758,0.2,0.04,-9.53,Person_1
3105770,0.2,0.0,-9.49,Person_1
3105782,0.2,0.04,-9.53,Person_1
3105794,0.2,0.0,-9.53,Person_1
3105806,0.16,0.04,-9.49,Person_1
3105818,0.2,0.0,-9.53,Person_1
3105830,0.2,0.04,-9.57,Person_1
3105842,0.16,0.0,-9.61,Person_1
3105854,0.2,0.04,-9.53,Person_1
3105866,0.24,0.0,-9.57,Person_1
3105878,0.2,0.04,-9.57,Person_1
3105890,0.2,0.0,-9.57,Person_1
3105902,0.24,0.0,-9.53,Person_1
3105914,0.2,0.0,-9.53,Person_1
3105926,0.16,0.0,-9.61,Person_1
3105938,0.2,0.0,-9.53,Person_1
3105950,0.16,0.0,-9.57,Person_1
3105962,0.2,0.0,-9.53,Person_1
3105974,0.2,0.0,-9.57,Person_1
3105986,0.12,0.04,-9.53,Person_1
3105998,0.16,0.04,-9.53,Person_1
3106010,0.16,0.04,-9.53,Person_1
3106022,0.2,0.0,-9.53,Person_1
3106034,0.16,0.04,-9.57,Person_1
3106046,0.16,0.0,-9.53,Person_1
3106058,0.16,0.0,-9.53,Person_1
3106070,0.2,0.0,-9.53,Person_1
3106082,0.24,0.0,-9.57,Person_1
3106094,0.2,0.0,-9.53,Person_1
3106106,0.2,0.04,-9.57,Person_1
3106118,0.16,0.0,-9.53,Person_1
3106130,0.2,0.0,-9.53,Person_1
3106142,0.2,0.0,-9.53,Person_1
3106154,0.2,0.04,-9.57,Person_1
3106166,0.2,0.04,-9.53,Person_1
3106178,0.2,0.0,-9.57,Person_1
3106190,0.24,0.0,-9.53,Person_1
3106202,0.2,-0.82,-12.87,Person_1
3106214,0.51,0.86,-8.32,Person_1
3106226,0.0,-0.51,-10.28,Person_1
3106238,0.24,0.2,-10.55,Person_1
3106250,0.24,0.39,-8.12,Person_1
3106262,0.27,-0.43,-8.04,Person_1
3106274,0.16,-0.31,-10.4,Person_1
3106286,0.16,0.16,-8.94,Person_1
3106298,0.27,-0.04,-9.96,Person_1
3106310,0.08,-0.04,-9.45,Person_1
3106322,0.27,0.04,-9.92,Person_1
3106334,0.12,0.0,-9.3,Person_1
3106346,0.16,0.08,-9.89,Person_1
3106358,0.2,0.04,-9.22,Person_1
3106370,0.2,-0.04,-9.73,Person_1
3106382,0.2,0.16,-9.73,Person_1
3106394,0.16,0.04,-9.45,Person_1
3106406,0.16,0.04,-9.45,Person_1
3106418,0.16,0.0,-9.65,Person_1
3106430,0.2,0.0,-9.61,Person_1
3106442,0.2,0.0,-9.61,Person_1
3106454,0.2,0.04,-9.57,Person_1
3106466,0.2,0.0,-9.57,Person_1
3106478,0.2,0.0,-9.61,Person_1
3106490,0.2,0.04,-9.45,Person_1
3106502,0.2,0.0,-9.53,Person_1
3106514,0.16,0.0,-9.65,Person_1
3106526,0.16,0.0,-9.45,Person_1
3106538,0.2,0.0,-9.49,Person_1
3106550,0.16,0.0,-9.61,Person_1
3106562,0.16,0.0,-9.53,Person_1
3106574,0.16,0.0,-9.53,Person_1
3106586,0.16,0.0,-9.53,Person_1
3106598,0.16,0.0,-9.53,Person_1
3106610,0.2,0.0,-9.53,Person_1
3106622,0.16,0.04,-9.53,Person_1
3106634,0.24,0.0,-9.49,Person_1
3106646,0.2,0.0,-9.53,Person_1
3106658,0.2,-0.04,-9.49,Person_1
3106670,0.16,0.0,-9.53,Person_1
3106682,0.2,0.0,-9.49,Person_1
3106694,0.24,0.0,-9.57,Person_1
3106706,0.16,0.0,-9.57,Person_1
3106718,0.16,0.0,-9.53,Person_1
3106730,0.16,0.04,-9.57,Person_1
3106742,0.2,0.04,-9.49,Person_1
3106754,0.16,0.04,-9.57,Person_1
3106766,0.2,0.04,-9.57,Person_1
3106778,0.2,0.04,-9.49,Person_1
3106790,0.16,0.0,-9.53,Person_1
3106802,0.2,0.0,-9.57,Person_1
3106814,0.24,0.0,-9.57,Person_1
3106826,0.2,0.0,-9.49,Person_1
3106838,0.2,0.04,-9.53,Person_1
3106850,0.16,0.0,-9.53,Person_1
3106862,0.16,0.0,-9.57,Person_1
3106874,0.24,0.0,-9.53,Person_1
3106886,0.2,0.0,-9.53,Person_1
3106898,0.16,0.04,-9.34,Person_1
3106910,0.2,-0.04,-9.85,Person_1
3106922,0.24,0.08,-9.38,Person_1
3106934,0.24,-0.04,-9.69,Person_1
3106946,0.2,0.0,-9.61,Person_1
3106958,0.16,0.04,-9.61,Person_1
3106970,0.16,0.0,-9.57,Person_1
3106982,0.16,0.0,-9.49,Person_1
3106994,0.2,0.04,-9.49,Person_1
3107006,0.16,0.0,-9.49,Person_1
3107018,0.2,0.0,-9.57,Person_1
3107030,0.2,0.04,-9.49,Person_1
3107042,0.12,0.04,-9.61,Person_1
3107054,0.2,0.04,-9.53,Person_1
3107066,0.16,0.04,-9.57,Person_1
3107078,0.16,0.04,-9.57,Person_1
3107090,0.2,0.04,-9.53,Person_1
3107102,0.2,0.0,-9.53,Person_1
3107114,0.2,0.0,-9.49,Person_1
3107126,0.2,0.0,-9.61,Person_1
3107138,0.16,0.0,-9.53,Person_1
3107150,0.16,0.04,-9.53,Person_1
3107162,0.2,0.04,-9.49,Person_1
3107174,0.24,0.0,-9.53,Person_1
3107186,0.2,0.0,-9.53,Person_1
3107198,0.2,0.0,-9.49,Person_1
3107210,0.16,0.04,-9.49,Person_1
3107222,0.2,0.04,-9.53,Person_1
3107234,0.2,0.0,-9.53,Person_1
3107246,0.2,0.04,-9.53,Person_1
3107258,0.16,0.0,-9.53,Person_1
3107270,0.2,0.0,-9.57,Person_1
3107282,0.2,0.04,-9.53,Person_1
3107294,0.16,0.04,-9.53,Person_1
3107306,0.2,0.0,-9.49,Person_1
3107318,0.2,0.0,-9.53,Person_1
3107330,0.2,0.0,-9.53,Person_1
3107342,0.2,0.0,-9.53,Person_1
3107354,0.16,0.04,-9.53,Person_1
3107366,0.2,0.04,-9.57,Person_1
3107378,0.16,0.0,-9.53,Person_1
3107390,0.2,0.0,-9.53,Person_1
3107402,0.2,0.0,-9.57,Person_1
3107414,0.2,0.04,-9.53,Person_1
3107426,0.16,0.04,-9.57,Person_1
3107438,0.2,0.0,-9.53,Person_1
3107450,0.16,0.0,-9.57,Person_1
3107462,0.16,0.0,-9.53,Person_1
3107474,0.16,0.0,-9.57,Person_1
3107486,0.16,0.0,-9.53,Person_1
3107498,0.16,0.0,-9.53,Person_1
3107510,0.16,0.0,-9.57,Person_1
3107522,0.2,0.0,-9.57,Person_1
3107534,0.2,0.04,-9.49,Person_1
3107546,0.2,0.04,-9.53,Person_1
3107558,0.2,0.04,-9.57,Person_1
3107570,0.16,0.04,-9.57,Person_1
3107582,0.24,0.0,-9.57,Person_1
3107594,0.2,0.0,-9.57,Person_1
3107606,0.2,0.04,-9.57,Person_1
3107618,0.16,0.0,-9.57,Person_1
3107630,0.2,0.04,-9.49,Person_1
3107642,0.27,-0.75,-12.59,Person_1
3107654,0.51,0.55,-9.38,Person_1
3107666,0.08,-0.35,-10.28,Person_1
3107678,0.2,0.55,-7.96,Person_1
3107690,0.27,-0.43,-11.26,Person_1
3107702,0.24,0.47,-8.12,Person_1
3107714,0.16,-0.24,-10.2,Person_1
3107726,0.24,0.08,-9.06,Person_1
3107738,0.31,-0.04,-9.53,Person_1
3107750,0.24,0.04,-9.3,Person_1
3107762,0.2,0.0,-10.0,Person_1
3107774,0.16,0.0,-9.26,Person_1
3107786,0.2,0.04,-9.81,Person_1
3107798,0.24,0.08,-9.69,Person_1
3107810,0.2,0.12,-9.45,Person_1
3107822,0.24,-0.08,-9.69,Person_1
3107834,0.24,0.0,-9.49,Person_1
3107846,0.2,0.0,-9.45,Person_1
3107858,0.2,0.0,-9.57,Person_1
3107870,0.16,0.0,-9.61,Person_1
3107882,0.12,0.04,-9.41,Person_1
3107894,0.24,0.04,-9.65,Person_1
3107906,0.2,0.04,-9.57,Person_1
3107918,0.2,0.0,-9.53,Person_1
3107930,0.24,0.0,-9.57,Person_1
3107942,0.2,0.04,-9.49,Person_1
3107954,0.2,0.0,-9.57,Person_1
3107966,0.2,0.0,-9.53,Person_1
3107978,0.2,0.0,-9.53,Person_1
3107990,0.16,0.0,-9.53,Person_1
3108002,0.24,0.0,-9.53,Person_1
3108014,0.16,0.0,-9.53,Person_1
3108026,0.2,0.0,-9.57,Person_1
3108038,0.2,0.0,-9.53,Person_1
3108050,0.24,0.0,-9.53,Person_1
3108062,0.2,0.0,-9.53,Person_1
3108074,0.2,0.0,-9.57,Person_1
3108086,0.2,0.04,-9.53,Person_1
3108098,0.2,0.0,-9.49,Person_1
3108110,0.16,-0.04,-9.53,Person_1
3108122,0.16,0.0,-9.49,Person_1
3108134,0.16,0.0,-9.53,Person_1
3108146,0.16,0.0,-9.53,Person_1
3108158,0.2,0.0,-9.53,Person_1
3108170,0.2,0.0,-9.49,Person_1
3108182,0.2,0.0,-9.49,Person_1
3108194,0.2,0.0,-9.57,Person_1
3108206,0.16,0.0,-9.53,Person_1
3108218,0.16,0.0,-9.49,Person_1
3108230,0.2,0.0,-9.49,Person_1
3108242,0.16,0.0,-9.53,Person_1
3108254,0.2,0.04,-9.57,Person_1
3108266,0.2,0.04,-9.53,Person_1
3108278,0.2,0.04,-9.61,Person_1
3108290,0.16,0.04,-9.49,Person_1
3108302,0.16,0.04,-9.53,Person_1
3108314,0.16,0.04,-9.53,Person_1
3108326,0.16,-0.12,-9.69,Person_1
3108338,0.2,-0.04,-9.96,Person_1
3108350,0.16,0.0,-9.65,Person_1
3108362,0.2,0.0,-9.53,Person_1
3108374,0.2,0.04,-9.61,Person_1
3108386,0.24,0.04,-9.57,Person_1
3108398,0.24,0.0,-9.65,Person_1
3108410,0.2,0.0,-9.61,Person_1
3108422,0.12,0.0,-9.49,Person_1
3108434,0.2,0.0,-9.57,Person_1
3108446,0.2,0.0,-9.57,Person_1
3108458,0.2,-0.04,-9.53,Person_1
3108470,0.2,0.04,-9.53,Person_1
3108482,0.2,0.0,-9.57,Person_1
3108494,0.2,0.0,-9.53,Person_1
3108506,0.2,0.0,-9.53,Person_1
3108518,0.2,0.04,-9.57,Person_1
3108530,0.16,0.04,-9.57,Person_1
3108542,0.16,-0.04,-9.61,Person_1
3108554,0.16,0.0,-9.57,Person_1
3108566,0.2,0.04,-9.57,Person_1
3108578,0.16,0.0,-9.53,Person_1
3108590,0.16,0.04,-9.57,Person_1
3108602,0.16,0.0,-9.57,Person_1
